cfg_wr_period,cfg_wr_thresh,cfg_sma_period,cfg_mfi_filter,cfg_rsi_filter,cfg_vol_filter,cfg_dd_filter,cfg_streak_filter,cfg_exit_mode,cfg_max_hold,cfg_profit_target,label,is_n,is_avg,is_win,is_sharpe,is_pf,oos_n,oos_avg,oos_win,oos_sharpe,oos_pf,avg_hold,avg_peak,avg_dd,cfg_stop_loss,cfg_trail_atr,cfg_hold_days,cfg_breadth_mode
30,-30,20,not_weak,oversold,not_dry,deep,,trail_only,40.0,,"WR(30,-30) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",12,1.0137,33.3,0.67,1.4,9,0.0,0.0,0.0,0.0,17.3,7.19,-2.54,,2.5,,
30,-30,20,accumulating,,,,any,bbw_pt,30.0,3.0,"WR(30,-30) | MFI:accumulating | STR:any | bbw_pt | PT3%",12,3.249,100.0,8.8,0.0,8,0.0,0.0,0.0,0.0,7.7,3.02,-1.36,,,,
30,-30,20,accumulating,,,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | STR:any | bbw_contract | TR2.0ATR",12,2.932,66.7,3.43,7.46,8,0.0,0.0,0.0,0.0,8.8,4.12,-1.31,,2.0,,
30,-30,20,accumulating,,,,any,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | STR:any | trail_only | TR2.5ATR",12,5.7924,58.3,3.1,8.68,8,0.0,0.0,0.0,0.0,24.1,9.05,-1.51,,2.5,,
30,-30,20,accumulating,,not_dry,,any,bbw_pt,30.0,3.0,"WR(30,-30) | MFI:accumulating | VOL:not_dry | STR:any | bbw_pt | PT3%",12,3.249,100.0,8.8,0.0,8,0.0,0.0,0.0,0.0,7.7,3.02,-1.36,,,,
30,-30,20,accumulating,,not_dry,,any,bbw_contract,30.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | STR:any | bbw_contract | TR2.0ATR",12,2.932,66.7,3.43,7.46,8,0.0,0.0,0.0,0.0,8.8,4.12,-1.31,,2.0,,
30,-30,20,accumulating,,not_dry,,any,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | STR:any | trail_only | TR2.5ATR",12,5.7924,58.3,3.1,8.68,8,0.0,0.0,0.0,0.0,24.1,9.05,-1.51,,2.5,,
30,-30,20,accumulating,,not_dry,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",36,2.7717,52.8,1.68,2.57,25,0.0016,32.0,0.0,1.0,17.0,7.26,-2.3,,2.5,,
30,-40,20,not_weak,,,deep,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | DD:deep | STR:any | trail_only | TR2.5ATR",13,4.2367,53.8,1.7,2.46,9,0.0,0.0,0.0,0.0,19.5,13.14,-2.72,,2.5,,
30,-40,20,not_weak,,,deep,any,fixed,,,"WR(30,-40) | MFI:not_weak | DD:deep | STR:any | fixed",13,5.3193,61.5,2.46,4.68,9,0.0,0.0,0.0,0.0,15.0,9.94,-2.94,,,15.0,
30,-40,20,not_weak,,surge,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:surge | bbw_contract | TR2.0ATR",12,3.7794,66.7,1.99,3.83,9,0.0,0.0,0.0,0.0,8.8,6.44,-1.83,,2.0,,
30,-40,20,not_weak,,surge,,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | VOL:surge | bbw_contract | TR3.0ATR",12,5.4311,91.7,3.32,14.2,8,0.0,0.0,0.0,0.0,11.0,7.08,-1.92,,3.0,,
30,-40,20,not_weak,,surge,,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:surge | trail_only | TR2.5ATR",12,5.3202,75.0,2.53,5.89,8,0.0,0.0,0.0,0.0,21.9,10.56,-1.97,,2.5,,
30,-40,20,not_weak,,not_dry,deep,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:deep | STR:any | trail_only | TR2.5ATR",13,4.2367,53.8,1.7,2.46,9,0.0,0.0,0.0,0.0,19.5,13.14,-2.72,,2.5,,
30,-40,20,not_weak,,not_dry,deep,any,fixed,,,"WR(30,-40) | MFI:not_weak | VOL:not_dry | DD:deep | STR:any | fixed",13,5.3193,61.5,2.46,4.68,9,0.0,0.0,0.0,0.0,15.0,9.94,-2.94,,,15.0,
30,-40,20,not_weak,oversold,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | bbw_contract",12,1.0489,75.0,0.65,1.5,9,0.0,0.0,0.0,0.0,14.1,3.88,-3.4,,,,
30,-40,20,not_weak,oversold,,,any,bbw_pt,30.0,3.0,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | bbw_pt | PT3%",13,0.414,76.9,0.37,1.21,9,0.0,0.0,0.0,0.0,10.4,2.75,-3.12,,,,
30,-40,20,not_weak,oversold,,,any,bbw_pt,30.0,5.0,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | bbw_pt | PT5%",12,0.0937,75.0,0.08,1.04,9,0.0,0.0,0.0,0.0,12.6,2.95,-3.4,,,,
30,-40,20,not_weak,oversold,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | bbw_contract | SL8%",13,0.6917,76.9,0.42,1.28,9,0.0,0.0,0.0,0.0,12.1,3.83,-3.03,8.0,,,
30,-40,20,not_weak,oversold,,,any,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | STR:any | fixed",13,0.6869,46.2,0.48,1.29,9,0.0,0.0,0.0,0.0,15.0,4.32,-2.7,,,15.0,
30,-40,20,not_weak,oversold,,moderate,any,bbw_pt,30.0,3.0,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_pt | PT3%",12,0.1428,75.0,0.13,1.07,8,0.0,0.0,0.0,0.0,11.1,2.69,-3.44,,,,
30,-40,20,not_weak,oversold,,moderate,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_contract | SL5%",12,-0.1592,66.7,-0.18,0.92,9,0.0,0.0,0.0,0.0,11.6,4.12,-2.52,5.0,,,
30,-40,20,not_weak,oversold,,moderate,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | bbw_contract | SL8%",12,0.5484,75.0,0.32,1.21,8,0.0,0.0,0.0,0.0,12.4,3.82,-3.33,8.0,,,
30,-40,20,not_weak,oversold,,moderate,any,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:moderate | STR:any | fixed",12,0.4318,41.7,0.29,1.17,8,0.0,0.0,0.0,0.0,15.0,4.2,-2.97,,,15.0,
30,-40,20,not_weak,oversold,,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:deep | bbw_contract | TR2.0ATR",13,-0.1397,53.8,-0.19,0.92,9,0.0,0.0,0.0,0.0,7.5,3.67,-2.25,,2.0,,
30,-40,20,not_weak,oversold,,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:deep | bbw_contract | TR3.0ATR",12,0.6943,66.7,0.7,1.35,8,0.0,0.0,0.0,0.0,9.1,4.2,-2.42,,3.0,,
30,-40,20,not_weak,oversold,,deep,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | DD:deep | trail_only | TR2.5ATR",12,1.0137,33.3,0.67,1.4,9,0.0,0.0,0.0,0.0,17.3,7.19,-2.54,,2.5,,
30,-40,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract",12,0.9623,66.7,0.6,1.44,8,0.0,0.0,0.0,0.0,13.8,3.93,-3.19,,,,
30,-40,20,not_weak,oversold,not_dry,,any,bbw_pt,30.0,3.0,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_pt | PT3%",12,0.4219,75.0,0.37,1.2,9,0.0,0.0,0.0,0.0,9.9,2.74,-2.91,,,,
30,-40,20,not_weak,oversold,not_dry,,any,bbw_pt,30.0,5.0,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_pt | PT5%",12,0.0072,66.7,0.01,1.0,8,0.0,0.0,0.0,0.0,12.2,2.95,-3.19,,,,
30,-40,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract | SL5%",13,2.1424,76.9,1.53,2.49,9,0.0,0.0,0.0,0.0,11.4,4.17,-2.15,5.0,,,
30,-40,20,not_weak,oversold,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | bbw_contract | SL8%",12,0.7228,75.0,0.43,1.27,9,0.0,0.0,0.0,0.0,11.7,3.87,-2.81,8.0,,,
30,-40,20,not_weak,oversold,not_dry,,any,fixed,,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | STR:any | fixed",12,0.7769,50.0,0.52,1.31,9,0.0,0.0,0.0,0.0,15.0,4.39,-2.57,,,15.0,
30,-40,20,not_weak,oversold,not_dry,moderate,any,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | STR:any | bbw_contract | SL5%",12,2.12,75.0,1.46,2.36,8,0.0,0.0,0.0,0.0,11.6,4.19,-2.37,5.0,,,
30,-40,20,not_weak,oversold,not_dry,moderate,any,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:moderate | STR:any | trail_only | TR2.5ATR",13,1.3852,38.5,0.83,1.57,9,0.0,0.0,0.0,0.0,19.7,7.9,-2.2,,2.5,,
30,-40,20,not_weak,oversold,not_dry,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | bbw_contract | TR2.0ATR",13,-0.1397,53.8,-0.19,0.92,9,0.0,0.0,0.0,0.0,7.5,3.67,-2.25,,2.0,,
30,-40,20,not_weak,oversold,not_dry,deep,,bbw_contract,30.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | bbw_contract | TR3.0ATR",12,0.6943,66.7,0.7,1.35,8,0.0,0.0,0.0,0.0,9.1,4.2,-2.42,,3.0,,
30,-40,20,not_weak,oversold,not_dry,deep,,trail_only,40.0,,"WR(30,-40) | MFI:not_weak | RSI:oversold | VOL:not_dry | DD:deep | trail_only | TR2.5ATR",12,1.0137,33.3,0.67,1.4,9,0.0,0.0,0.0,0.0,17.3,7.19,-2.54,,2.5,,
30,-40,20,accumulating,,,,any,bbw_pt,30.0,3.0,"WR(30,-40) | MFI:accumulating | STR:any | bbw_pt | PT3%",12,3.249,100.0,8.8,0.0,8,0.0,0.0,0.0,0.0,7.7,3.02,-1.36,,,,
30,-40,20,accumulating,,,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | STR:any | bbw_contract | TR2.0ATR",12,2.932,66.7,3.43,7.46,8,0.0,0.0,0.0,0.0,8.8,4.12,-1.31,,2.0,,
30,-40,20,accumulating,,,,any,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | STR:any | trail_only | TR2.5ATR",12,5.7924,58.3,3.1,8.68,8,0.0,0.0,0.0,0.0,24.1,9.05,-1.51,,2.5,,
30,-40,20,accumulating,,not_dry,,any,bbw_pt,30.0,3.0,"WR(30,-40) | MFI:accumulating | VOL:not_dry | STR:any | bbw_pt | PT3%",12,3.249,100.0,8.8,0.0,8,0.0,0.0,0.0,0.0,7.7,3.02,-1.36,,,,
30,-40,20,accumulating,,not_dry,,any,bbw_contract,30.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | STR:any | bbw_contract | TR2.0ATR",12,2.932,66.7,3.43,7.46,8,0.0,0.0,0.0,0.0,8.8,4.12,-1.31,,2.0,,
30,-40,20,accumulating,,not_dry,,any,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | VOL:not_dry | STR:any | trail_only | TR2.5ATR",12,5.7924,58.3,3.1,8.68,8,0.0,0.0,0.0,0.0,24.1,9.05,-1.51,,2.5,,
30,-30,20,accumulating,,,,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | trail_only | TR2.5ATR",46,2.7071,50.0,1.63,2.48,31,-0.0295,35.5,-0.03,0.98,17.8,6.84,-2.24,,2.5,,
30,-30,20,accumulating,,not_dry,,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | VOL:not_dry | trail_only | TR2.5ATR",46,2.7071,50.0,1.63,2.48,31,-0.0651,32.3,-0.07,0.96,17.7,6.83,-2.24,,2.5,,
30,-30,20,accumulating,oversold,,,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | trail_only | TR2.5ATR",21,1.3437,38.1,0.87,1.59,14,-0.2316,35.7,-0.26,0.87,16.6,5.78,-2.33,,2.5,,
30,-30,20,accumulating,oversold,,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | DD:moderate | trail_only | TR2.5ATR",20,1.7058,40.0,1.07,1.78,14,-0.2316,35.7,-0.26,0.87,16.8,6.04,-2.2,,2.5,,
30,-30,20,accumulating,oversold,not_dry,,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | trail_only | TR2.5ATR",21,1.3437,38.1,0.87,1.59,14,-0.2316,35.7,-0.26,0.87,16.6,5.78,-2.33,,2.5,,
30,-30,20,accumulating,oversold,not_dry,moderate,,trail_only,40.0,,"WR(30,-30) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",20,1.7132,40.0,1.07,1.78,14,-0.2316,35.7,-0.26,0.87,16.8,6.05,-2.2,,2.5,,
30,-40,20,accumulating,oversold,,,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | trail_only | TR2.5ATR",21,1.3437,38.1,0.87,1.59,14,-0.2316,35.7,-0.26,0.87,16.6,5.78,-2.33,,2.5,,
30,-40,20,accumulating,oversold,,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | DD:moderate | trail_only | TR2.5ATR",20,1.7058,40.0,1.07,1.78,14,-0.2316,35.7,-0.26,0.87,16.8,6.04,-2.2,,2.5,,
30,-40,20,accumulating,oversold,not_dry,,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | trail_only | TR2.5ATR",21,1.3437,38.1,0.87,1.59,14,-0.2316,35.7,-0.26,0.87,16.6,5.78,-2.33,,2.5,,
30,-40,20,accumulating,oversold,not_dry,moderate,,trail_only,40.0,,"WR(30,-40) | MFI:accumulating | RSI:oversold | VOL:not_dry | DD:moderate | trail_only | TR2.5ATR",20,1.7132,40.0,1.07,1.78,14,-0.2316,35.7,-0.26,0.87,16.8,6.05,-2.2,,2.5,,
